,,,,,,header,header,header,cl,cl,cl,an,an,an,sdp,sdp,sdp,msm,msm,msm,atl,atl,atl,atp,atp,atp,bs,bs,bs,seed,seed,seed,acc,acc,acc,kt,kt,kt,ktc,ktc,ktc,km,km,km,kmc,kmc,kmc,ks,ks,ks,mean_reciprocal_rank,mean_reciprocal_rank,mean_reciprocal_rank,accuracy,accuracy,accuracy,time,time,time,0_mean_reciprocal_rank,0_mean_reciprocal_rank,0_mean_reciprocal_rank,0_accuracy,0_accuracy,0_accuracy,0_recall,0_recall,0_recall,0_precision,0_precision,0_precision,1_mean_reciprocal_rank,1_mean_reciprocal_rank,1_mean_reciprocal_rank,1_accuracy,1_accuracy,1_accuracy,1_recall,1_recall,1_recall,1_precision,1_precision,1_precision,2_mean_reciprocal_rank,2_mean_reciprocal_rank,2_mean_reciprocal_rank,2_accuracy,2_accuracy,2_accuracy,2_recall,2_recall,2_recall,2_precision,2_precision,2_precision,3_mean_reciprocal_rank,3_mean_reciprocal_rank,3_mean_reciprocal_rank,3_accuracy,3_accuracy,3_accuracy,3_recall,3_recall,3_recall,3_precision,3_precision,3_precision,4_mean_reciprocal_rank,4_mean_reciprocal_rank,4_mean_reciprocal_rank,4_accuracy,4_accuracy,4_accuracy,4_recall,4_recall,4_recall,4_precision,4_precision,4_precision,mean_reciprocal_rank_ho,mean_reciprocal_rank_ho,mean_reciprocal_rank_ho,accuracy_ho,accuracy_ho,accuracy_ho,acc_ho,acc_ho,acc_ho,kt_ho,kt_ho,kt_ho,ktc_ho,ktc_ho,ktc_ho,km_ho,km_ho,km_ho,kmc_ho,kmc_ho,kmc_ho,ks_ho,ks_ho,ks_ho,0_mean_reciprocal_rank_ho,0_mean_reciprocal_rank_ho,0_mean_reciprocal_rank_ho,0_accuracy_ho,0_accuracy_ho,0_accuracy_ho,1_mean_reciprocal_rank_ho,1_mean_reciprocal_rank_ho,1_mean_reciprocal_rank_ho,1_accuracy_ho,1_accuracy_ho,1_accuracy_ho,2_mean_reciprocal_rank_ho,2_mean_reciprocal_rank_ho,2_mean_reciprocal_rank_ho,2_accuracy_ho,2_accuracy_ho,2_accuracy_ho,3_mean_reciprocal_rank_ho,3_mean_reciprocal_rank_ho,3_mean_reciprocal_rank_ho,3_accuracy_ho,3_accuracy_ho,3_accuracy_ho,4_mean_reciprocal_rank_ho,4_mean_reciprocal_rank_ho,4_mean_reciprocal_rank_ho,4_accuracy_ho,4_accuracy_ho,4_accuracy_ho,0_recall_ho,0_recall_ho,0_recall_ho,1_recall_ho,1_recall_ho,1_recall_ho,2_recall_ho,2_recall_ho,2_recall_ho,3_recall_ho,3_recall_ho,3_recall_ho,4_recall_ho,4_recall_ho,4_recall_ho,0_precision_ho,0_precision_ho,0_precision_ho,1_precision_ho,1_precision_ho,1_precision_ho,2_precision_ho,2_precision_ho,2_precision_ho,3_precision_ho,3_precision_ho,3_precision_ho,4_precision_ho,4_precision_ho,4_precision_ho,5_mean_reciprocal_rank,5_mean_reciprocal_rank,5_mean_reciprocal_rank,5_accuracy,5_accuracy,5_accuracy,5_recall,5_recall,5_recall,5_precision,5_precision,5_precision,5_mean_reciprocal_rank_ho,5_mean_reciprocal_rank_ho,5_mean_reciprocal_rank_ho,5_accuracy_ho,5_accuracy_ho,5_accuracy_ho
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
dataset,system,backtrack,window,css,csd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RangioraClean,OKOK-1,False,-1,-1.0,-1.0,0.9705882352941176,0.17021393345759916,68,-1,0.0,68,-1,0.0,68,-1,0.0,68,-1.0,0.0,68,-1,0.0,68,-1,0.0,68,-1.0,0.0,68,4846.294117647059,3046.1178721953893,68,0.43820865201347314,0.05398508338203258,61,-102.36938027468365,42.051956650637706,61,0.43918295602205587,0.054384151634966446,61,-0.9262441119726477,0.8633091915479001,61,0.5727357847264117,0.08999362868157586,61,0.17066000167718115,0.07415945212911769,61,0.6673385861731128,0.033100265267843106,61,0.43820865201347314,0.05398508338203258,61,12665.497674271082,2436.639071996608,61,0.7630332345944478,0.12027185176138139,61,0.647958379331525,0.17991102183227603,61,0.648150332777731,0.17974372034179198,61,0.7847807649387598,0.15998334465469918,61,0.4710423616701608,0.017429209163589678,61,0.0,0.0,61,0.0,0.0,61,0.0,0.0,61,0.6919111689682574,0.09190769434398945,61,0.42700469836115834,0.1682191876394636,61,0.4290182432349067,0.16816784624062595,61,0.09452467107767394,0.1720360287492725,61,0.8596001391511824,0.08806542154172278,61,0.7289131582529658,0.16573456820465846,61,0.782678416106563,0.09178288065159292,61,0.2779473208420819,0.1388464306056899,61,0.8755843993545608,0.06480583619678014,53,0.7511687987091208,0.12961167239356022,53,0.8054632169481147,0.14562640640270183,53,0.21300931744887064,0.0900888903888572,53,0.5758396984321206,0.052500860736017764,61,0.28875792323865546,0.08473518742134407,61,0.28875792323865546,0.08473518742134407,61,-187.85014217223636,116.78645672454608,61,0.28899022806112845,0.08499899223236256,61,-1.8854143050644059,1.3886974516899233,61,0.3258519000902349,0.09659104565827388,61,0.10365365927348427,0.06809702739374014,61,0.661425390532973,0.18528769064418707,61,0.49455031735586236,0.27803287561731815,61,0.4770029720999575,0.0170692788667234,61,0.0,0.0,61,0.7422529983147655,0.11915432848348165,61,0.5105433276027168,0.22747859486614064,61,0.8395077268282342,0.16736538823598576,61,0.7165303810492163,0.2640151895283625,61,0.9395935233597571,0.12471460664481648,35,0.8791870467195143,0.249429213289633,35,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.35294117647058815,0.05535093034625594,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,,,0,,,0
RangioraClean,arfarf-1,False,-1,-1.0,-1.0,1.0,0.0,195,-1,0.0,195,-1,0.0,195,-1,0.0,195,-1.0,0.0,195,-1,0.0,195,-1,0.0,195,-1.0,0.0,195,0.0,0.0,195,0.7789723384950861,0.07012425856259091,195,-36.65053744007762,6.290905062951862,195,0.7819384343965635,0.06952979375095478,195,0.18909491275406645,0.2570415166618608,195,0.8808982833589898,0.05325431185627319,195,0.4730478994687349,0.13352928884226034,195,0.8787778784840599,0.03990722097276225,195,0.7789723384950861,0.07012425856259091,195,674.4170552079963,37.42395031975101,195,0.9328577288650369,0.029960302166158224,195,0.8759639853594021,0.05468564377017152,195,0.8759639853594021,0.05468564377017152,195,0.8669217697803788,0.044146627006402976,195,0.7372196963423938,0.0747314303038394,195,0.4914172779845984,0.14446333799736644,195,0.4914172779845984,0.14446333799736644,195,0.5102866587815935,0.1282344120971944,195,0.6378768736483237,0.14364856593830744,195,0.3670693417324397,0.24998084218616481,195,0.3670693417324397,0.24998084218616481,195,0.40538103572139467,0.2553947879818818,195,0.5564399794392049,0.11485635400743541,195,0.3229981631048742,0.17201146345203283,195,0.3229981631048742,0.17201146345203283,195,0.3904590513168221,0.20525382674731332,195,0.47501520352708115,0.15016630748032556,135,0.1815720618817058,0.2148752488824124,135,0.1815720618817058,0.2148752488824124,135,0.21481717628469474,0.2854167086339912,135,0.8905939270935688,0.0512969050786642,195,0.7994642445423327,0.09122109973811938,195,0.7994642445423327,0.09122109973811938,195,-36.84920592696712,8.263072257209275,195,0.8021661799900687,0.09039224972407292,195,0.23071960678260772,0.2870148650859497,195,0.8971702262184227,0.06207244442300928,195,0.5068206577234553,0.17044639276323992,195,0.9383054351442001,0.03311389038265003,195,0.8852402168607596,0.060005022634954754,195,0.7474762101584256,0.0905264652816853,195,0.5106502754369049,0.1747901280227047,195,0.6424225006049689,0.16053807733952857,195,0.3767767396330956,0.2777045539662604,195,0.5451540073147582,0.16415851999773873,195,0.311717696908092,0.23739588710301382,195,0.5072037615386108,0.20249098127268836,105,0.14686613131862694,0.30347725005715265,105,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.3138643790849672,0.20230888625008214,30,0.06454248366013073,0.21023555205513034,30,0.06454248366013073,0.21023555205513034,30,0.09149998168296883,0.264500442228613,30,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True100,True,100,0.125,0.05,1.0,0.0,195,-1,0.0,195,5,0.0,195,500,0.0,195,1.5,0.0,195,1,0.0,195,2000,0.0,195,0.05000000000000002,0.0,195,5015.74358974359,2928.202519596374,195,0.8084110074185901,0.05944148669863082,195,-32.046754184584806,7.6968720003040145,195,0.8111153726218612,0.05891080093973692,195,0.31356912543515714,0.19167127123969288,195,0.9032644800584078,0.04877450592909688,195,0.5402078209340113,0.10206415326973921,195,0.8962385760322932,0.03336273117741157,195,0.8084110074185901,0.05944148669863082,195,89.35715542941143,7.943092634260071,195,0.9491755189163167,0.026322996044920256,195,0.9021629879791788,0.05010649830749991,195,0.9021629879791788,0.05010649830749991,195,0.870794378746344,0.0532969915499647,195,0.7821276869664213,0.07069251132808943,195,0.5718521692945157,0.13699983183453304,195,0.5718521692945157,0.13699983183453304,195,0.5783212767362926,0.12051814607564218,195,0.6381417985321985,0.13358900491939601,195,0.354097120581575,0.23888628418969016,195,0.354097120581575,0.23888628418969016,195,0.510498570991433,0.24243736515465497,195,0.5360380571788976,0.1297308011602533,195,0.3030538698601878,0.18742787364731256,195,0.3030538698601878,0.18742787364731256,195,0.5293170525491553,0.23175249022570565,195,0.38936160676509945,0.14266241929530335,135,0.11580336674125846,0.1664359264848545,135,0.11580336674125846,0.1664359264848545,135,0.43426875513292423,0.4137713290948213,135,0.9108361142459535,0.035753019481521583,195,0.8333803560377149,0.065197376561449,195,0.8333803560377149,0.065197376561449,195,-33.63489228184993,14.672687919653555,195,0.8358152586506945,0.06455480875153619,195,0.3614571259771845,0.21286415717182744,195,0.9153563147208535,0.05073640046142984,195,0.5906054907402956,0.11775169121785686,195,0.953500006045524,0.027204579912543034,195,0.9092002619061743,0.053268418656371566,195,0.8085237075169893,0.0861361451094719,195,0.6232002963835173,0.16787373511694698,195,0.6603902986029994,0.14587997829327456,195,0.3826508508230644,0.2644901749803598,195,0.5413703818595015,0.17395485269219346,195,0.30212656287449546,0.2522717951767408,195,0.4071362188972962,0.1939977665178774,105,0.09827300407766898,0.22467045078181336,105,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.26513888888888887,0.11511507019126221,30,0.014215686274509805,0.06705616936018803,30,0.014215686274509805,0.06705616936018803,30,0.13333333333333333,0.3457459036417604,30,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True1000,True,1000,0.125,0.05,1.0,0.0,15,-1,0.0,15,5,0.0,15,500,0.0,15,1.5,0.0,15,1,0.0,15,2000,0.0,15,0.05000000000000001,0.0,15,4783.866666666667,2775.0145139045585,15,0.781997720289424,0.016317582353241593,15,-25.720425208807733,2.000037519961774,15,0.7849675529489654,0.016406323226989015,15,0.33599758481452124,0.04970092104965605,15,0.8687713279102796,0.026559963363258197,15,0.5713830199787469,0.030820603952130755,15,0.8857018576337304,0.009208259332572135,15,0.781997720289424,0.016317582353241593,15,140.5647888881767,15.58193156586817,15,0.9330458869028909,0.013253630967151044,15,0.8687713279102796,0.026559963363258197,15,0.8687713279102796,0.026559963363258197,15,0.9112560670223577,0.023637096044386872,15,0.827325370973579,0.04727630401712268,15,0.6596948397051261,0.09050188249227356,15,0.6596948397051261,0.09050188249227356,15,0.5690892968233606,0.03376595074327373,15,0.6886478823320934,0.05357400666021873,15,0.41184476342371085,0.09751780753781804,15,0.41184476342371085,0.09751780753781804,15,0.4190194478137958,0.10912045942899956,15,0.7538911381016646,0.06468785431944181,15,0.6130536130536133,0.10734721918532775,15,0.6130536130536133,0.10734721918532775,15,0.7086900371919581,0.10612371588572612,15,0.519527027027027,0.1649049732843752,15,0.17432432432432432,0.2693057112403062,15,0.17432432432432432,0.2693057112403062,15,0.44746266799133577,0.45279106715722894,15,0.8889895225324705,0.012760654277410476,15,0.7858120365988326,0.021766215681395293,15,0.7858120365988326,0.021766215681395293,15,-23.546666666666813,2.4944821008698863,15,0.7888142909716629,0.021890739583863054,15,0.44541114600086795,0.056358445259754315,15,0.8703580550334922,0.030708100819792992,15,0.6177472706079781,0.03969183639335729,15,0.9339266113011996,0.015405232320736095,15,0.8703580550334922,0.030708100819792992,15,0.8463260283604799,0.049036441969131046,15,0.6964100160162509,0.09560232533500818,15,0.7158597007603629,0.06064339857073839,15,0.44441501103752756,0.12252133486523051,15,0.8252312649412723,0.10013918823017157,15,0.7163080760835673,0.15575423077306694,15,0.5585123966942148,0.19668335072632742,15,0.20991735537190084,0.32731267570097916,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True1250,True,1250,0.125,0.05,1.0,0.0,15,-1,0.0,15,5,0.0,15,500,0.0,15,1.5,0.0,15,1,0.0,15,2000,0.0,15,0.05000000000000001,0.0,15,4783.866666666667,2775.0145139045585,15,0.7838128159381506,0.016887279884518182,15,-25.497949886104625,2.0698650478955547,15,0.7867775924850255,0.016970507395391934,15,0.3415260953243518,0.0514361347235455,15,0.8709903528673936,0.026812086591460338,15,0.5752034493349677,0.03068803711622017,15,0.8868755162388082,0.008963513774967737,15,0.7838128159381506,0.016887279884518182,15,161.14009569059627,25.826741893103645,15,0.9342889774285345,0.013409771743230067,15,0.8709903528673936,0.026812086591460338,15,0.8709903528673936,0.026812086591460338,15,0.9119968541842671,0.01835512982910882,15,0.822117454330724,0.043597680691049016,15,0.6483341905251728,0.0846706886765722,15,0.6483341905251728,0.0846706886765722,15,0.5680030868790646,0.03603782698307006,15,0.7054084706716292,0.04847143285558968,15,0.44421052631578944,0.08778744220316517,15,0.44421052631578944,0.08778744220316517,15,0.423798002943897,0.10018539782420134,15,0.7636956610640835,0.060376375955461435,15,0.6309164519690835,0.10206405183526823,15,0.6309164519690835,0.10206405183526823,15,0.719637522260614,0.10283301273957568,15,0.518153153153153,0.16839980401145177,15,0.17432432432432432,0.2693057112403062,15,0.17432432432432432,0.2693057112403062,15,0.4440340510778203,0.45379264201539127,15,0.8910321685860045,0.011206558121354212,15,0.789274727875059,0.019683253245546154,15,0.789274727875059,0.019683253245546154,15,-23.14983050847472,2.2557675448319587,15,0.7922716557753706,0.019732969711105677,15,0.4543769625488244,0.050965108809483343,15,0.8744895828313495,0.029732362380697062,15,0.6241624868934308,0.03714723763080449,15,0.9361511359559671,0.014963239458315727,15,0.8744895828313495,0.029732362380697062,15,0.8405172077034241,0.04880400449216901,15,0.6835110746513535,0.09655976822828533,15,0.7384351238655875,0.06326809471829622,15,0.4879764532744666,0.12393767733909647,15,0.8355134601392773,0.09093641309863014,15,0.7362956033676332,0.14159793149647318,15,0.553112947658402,0.20413999064324098,15,0.20991735537190084,0.32731267570097916,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True150,True,150,0.125,0.05,1.0,0.0,15,-1,0.0,15,5,0.0,15,500,0.0,15,1.5,0.0,15,1,0.0,15,2000,0.0,15,0.05000000000000001,0.0,15,4783.866666666667,2775.0145139045585,15,0.756436465457429,0.02639730520222004,15,-28.85345482156398,3.2355038686128723,15,0.7595483020729887,0.026575422975550548,15,0.25814181667232716,0.08040225282016636,15,0.8668935495176434,0.046039829479304566,15,0.5095232698498984,0.03639161904333663,15,0.8687732100968175,0.015788850282404582,15,0.756436465457429,0.02639730520222004,15,91.95402734273924,5.366895747497738,15,0.9302691851277903,0.02488241197089091,15,0.8668935495176434,0.046039829479304566,15,0.8668935495176434,0.046039829479304566,15,0.8749164568293935,0.020700366583923498,15,0.7924500447644586,0.035523497026979885,15,0.5960797759871993,0.067691371435983,15,0.5960797759871993,0.067691371435983,15,0.553137045527588,0.05835063467428857,15,0.6266064150274637,0.0425757377041748,15,0.31489633173843695,0.0695779364380254,15,0.31489633173843695,0.0695779364380254,15,0.4089280576551074,0.10388263711779272,15,0.6789350999877293,0.07013325413532438,15,0.5170408538829592,0.11009445472215973,15,0.5170408538829592,0.11009445472215973,15,0.6183069365963632,0.16802763483122277,15,0.4821621621621623,0.17257971613310402,15,0.17027027027027025,0.2525720761634558,15,0.17027027027027025,0.2525720761634558,15,0.4867608370247248,0.4785649238720854,15,0.8678877780406932,0.01806925612147634,15,0.7531511279381606,0.029100376865180272,15,0.7531511279381606,0.029100376865180272,15,-27.28971751412446,3.3350018340949847,15,0.756301534727817,0.029221058751740036,15,0.36084348114676673,0.07534851352209658,15,0.8587120299423322,0.04747479676298201,15,0.5515183355251558,0.04779584340523364,15,0.9263465214527866,0.02637167814414644,15,0.8587120299423322,0.04747479676298201,15,0.8202820422672715,0.03283469082334488,15,0.6509004257978827,0.06424506638114195,15,0.6499779249448103,0.0607389812841251,15,0.3411037527593818,0.10227600990786748,15,0.7412275231264914,0.11162007752971706,15,0.6047708138447146,0.1609789156474356,15,0.516712580348944,0.20978325560463526,15,0.19559228650137742,0.2974331936669214,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True1500,True,1500,0.125,0.01,1.0,0.0,15,-1,0.0,15,5,0.0,15,500,0.0,15,1.5,0.0,15,1,0.0,15,2000,0.0,15,0.05000000000000001,0.0,15,4783.866666666667,2775.0145139045585,15,0.783428734265041,0.017743286080292832,15,-25.54502657555033,2.174785278834604,15,0.7864090889217838,0.017820202854809432,15,0.34035623985810776,0.05404340186847032,15,0.8750170623282237,0.02853401731030269,15,0.5724895102429036,0.030350687152289953,15,0.8865361408464655,0.00936824653272501,15,0.783428734265041,0.017743286080292832,15,183.40528804373395,30.846407553708655,15,0.9362683612171697,0.014189082878442042,15,0.8750170623282237,0.02853401731030269,15,0.8750170623282237,0.02853401731030269,15,0.9063833606544341,0.015940907607758466,15,0.8120740232775201,0.04490469098697851,15,0.6284816275215727,0.08697838847117,15,0.6284816275215727,0.08697838847117,15,0.5763028534142655,0.04070115057401642,15,0.7080808080808091,0.04644812886993657,15,0.4563530037214247,0.08953579470190283,15,0.4563530037214247,0.08953579470190283,15,0.41751818627885673,0.09773636838863047,15,0.7703512861407614,0.07030923550799752,15,0.6411237884922095,0.10834854724833508,15,0.6411237884922095,0.10834854724833508,15,0.7268821548032159,0.10290710213482145,15,0.5242717717717719,0.15746514990508712,15,0.17162162162162162,0.2640920290583708,15,0.17162162162162162,0.2640920290583708,15,0.39739351398359896,0.4377299376684257,15,0.8902317334490227,0.014718357104018814,15,0.7881842561918283,0.026245125564270465,15,0.7881842561918283,0.026245125564270465,15,-23.274802259887146,3.0077803561927507,15,0.7911954564895215,0.02629517986555163,15,0.45155344515074936,0.06795551850171219,15,0.8810531219378986,0.03279998183217412,15,0.6204847800623761,0.04679468547245729,15,0.9393378632355102,0.016594752646453107,15,0.8810531219378986,0.03279998183217412,15,0.8263682175084953,0.04710956664652762,15,0.6554865424430641,0.09362493953545901,15,0.7422124110865833,0.06284616824423643,15,0.5050772626931567,0.1229902400746316,15,0.8439715206319496,0.10165068498432481,15,0.7492672279388837,0.15112452938727516,15,0.560596877869605,0.18927692329201865,15,0.20661157024793392,0.3208576668768715,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
RangioraClean,ds1_btAirStream-Backtrack:True1500,True,1500,0.125,0.025,1.0,0.0,15,-1,0.0,15,5,0.0,15,500,0.0,15,1.5,0.0,15,1,0.0,15,2000,0.0,15,0.05000000000000001,0.0,15,4783.866666666667,2775.0145139045585,15,0.783428734265041,0.017743286080292832,15,-25.54502657555033,2.174785278834604,15,0.7864090889217838,0.017820202854809432,15,0.34035623985810776,0.05404340186847032,15,0.8750170623282237,0.02853401731030269,15,0.5724895102429036,0.030350687152289953,15,0.8865361408464655,0.00936824653272501,15,0.783428734265041,0.017743286080292832,15,184.3553740836004,30.66980386506832,15,0.9362683612171697,0.014189082878442042,15,0.8750170623282237,0.02853401731030269,15,0.8750170623282237,0.02853401731030269,15,0.9063833606544341,0.015940907607758466,15,0.8120740232775201,0.04490469098697851,15,0.6284816275215727,0.08697838847117,15,0.6284816275215727,0.08697838847117,15,0.5763028534142655,0.04070115057401642,15,0.7080808080808091,0.04644812886993657,15,0.4563530037214247,0.08953579470190283,15,0.4563530037214247,0.08953579470190283,15,0.41751818627885673,0.09773636838863047,15,0.7703512861407614,0.07030923550799752,15,0.6411237884922095,0.10834854724833508,15,0.6411237884922095,0.10834854724833508,15,0.7268821548032159,0.10290710213482145,15,0.5242717717717719,0.15746514990508712,15,0.17162162162162162,0.2640920290583708,15,0.17162162162162162,0.2640920290583708,15,0.39739351398359896,0.4377299376684257,15,0.8902317334490227,0.014718357104018814,15,0.7881842561918283,0.026245125564270465,15,0.7881842561918283,0.026245125564270465,15,-23.274802259887146,3.0077803561927507,15,0.7911954564895215,0.02629517986555163,15,0.45155344515074936,0.06795551850171219,15,0.8810531219378986,0.03279998183217412,15,0.6204847800623761,0.04679468547245729,15,0.9393378632355102,0.016594752646453107,15,0.8810531219378986,0.03279998183217412,15,0.8263682175084953,0.04710956664652762,15,0.6554865424430641,0.09362493953545901,15,0.7422124110865833,0.06284616824423643,15,0.5050772626931567,0.1229902400746316,15,0.8439715206319496,0.10165068498432481,15,0.7492672279388837,0.15112452938727516,15,0.560596877869605,0.18927692329201865,15,0.20661157024793392,0.3208576668768715,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
